,MSE,NMSE,NRMSD,PSNR,RMSD,basis_count,runtime
12641,4.101265638066152,0.0004213240537709745,0.4937885898597324,42.00162461512114,2.025158176060861,38,0.05475130898412317
12642,3.8662001697927506,0.0003971661280062496,0.5085783075449417,42.257960253021324,1.9662655389831636,39,0.057788499048911035
12643,3.6759158645605483,0.0003776112640094687,0.5215755428216537,42.47714798299442,1.9172678124248965,40,0.05711753899231553
12644,3.157846702669871,0.0003243749508448935,0.5627357137235771,43.13689317463052,1.7770331180565744,41,0.059890980017371476
12645,3.0349554352127694,0.0003117475880429155,0.5740157922606959,43.309280425186685,1.7421123486195629,42,0.06333695608191192
12646,2.6977062725582877,0.0002770960920929394,0.6088392876171786,43.820856991315395,1.6424695651847823,43,0.0639262069016695
12647,2.511272442199843,0.0002579415193238786,0.6310344721907422,44.131865299846744,1.5846994800907341,44,0.07000508497003466
12648,2.455570584320731,0.00025221874490761255,0.6381514918772713,44.22927938612698,1.5670260317942173,45,0.06906081293709576
12649,2.124340419939448,0.00021818971516841796,0.6861008284635304,44.85856248338463,1.4575117220590195,46,0.0717476709978655
12650,2.0099512261594086,0.0002064384450903056,0.7053541738289313,45.098948419881346,1.4177274865641172,47,0.06977782107423991
12651,1.8224994060342503,0.00018718200483275972,0.7407408614471158,45.524129654175894,1.3499997800126673,48,0.06718519504647702
12652,1.6332337378665578,0.0001677399849110485,0.7824846535111631,46.00032018261366,1.2779803354772552,49,0.06744712498039007
12653,1.5352022783240697,0.00015767015359485393,0.8070811364922059,46.269147546232745,1.239032799535214,50,0.07808008103165776
12654,1.3984647661150191,0.00014362475949676509,0.8456180324279471,46.67428831936971,1.1825670239419916,51,0.07665140100289136
12655,1.3167925903964557,0.00013523575091063498,0.8714476697812099,46.935629867717275,1.1475158344861545,52,0.08121159602887928
12656,1.2429204968799563,0.00012764805385502578,0.8969708408156708,47.18637010883213,1.1148634431534457,53,0.07476922799833119
12657,1.1951372101139055,0.00012274010340756786,0.9147261944873477,47.356625926761815,1.0932233120977184,54,0.07815027399919927
12658,1.112497437325301,0.0001142520628253179,0.948092018258753,47.667813416255136,1.0547499406614351,55,0.084128083079122
12659,1.038170464616132,0.00010661796402072695,0.9814443187144181,47.9681169159063,1.0189065043546106,56,0.08066835789941251
12660,0.9643954796418834,9.90406749436466e-05,1.0182921996066727,48.28825194802464,0.9820363942552656,57,0.10787205502856523
12661,0.8550653463754416,8.781179503230842e-05,1.0814348154359275,48.810810549282536,0.924697435043183,58,0.09295772691257298
12662,0.7401692648526615,7.601152958902105e-05,1.162343459975244,49.43749313588987,0.8603309042761753,59,0.0867978420574218
12663,0.6748146344598938,6.929948422694854e-05,1.2173283990708224,49.83895868461995,0.8214710186366246,60,0.0887305960059166
12664,0.5965141028732448,6.125798872016763e-05,1.2947610975928376,50.37459645086819,0.7723432545657694,61,0.08976072201039642
